source,method,f1_mean,f1_std,pr_auc_mean,pr_auc_std,recall_mean,precision_mean,mcc_mean,g_mean_mean,rank_f1,rank_pr_auc
synthetic_noise,Class weight LogisticRegression,0.1724408546035361,0.0587760774045293,0.2274338374118454,0.1140032543035108,0.8074074074074074,0.0969657669179499,0.2430416270852779,0.8217651533109791,12.0,14.0
synthetic_noise,Custom weighted log-loss LR,0.3211588709908978,0.1452471441458369,0.2869256262490581,0.1461172754897507,0.3518518518518518,0.3105311033355097,0.3129159095842769,0.5672268212642032,7.0,12.0
synthetic_noise,EasyEnsemble,0.1662151639261666,0.0494026452998821,0.2459947085360027,0.094664283562866,0.8148148148148148,0.0928689717124913,0.238303953787542,0.822847974299107,13.0,13.0
synthetic_noise,RF (balanced_subsample),0.1117021276595744,0.0230325905261818,0.6595453146187508,0.098641927143638,0.0592592592592592,1.0,0.2401589849402726,0.2424054300574047,14.0,2.0
synthetic_noise,RUSBoost,0.0846401565913761,0.0143847213814378,0.0481324973258623,0.0159151603804333,0.6111111111111112,0.045653295801079,0.1129664489220812,0.6635035319056769,15.0,15.0
synthetic_noise,Random Oversampling + RF,0.2907623219549824,0.0822484435558035,0.6577177928010794,0.0936770169668982,0.174074074074074,0.9490392648287383,0.397815892529289,0.4130674583680899,8.0,3.0
synthetic_noise,Random Undersampling + RF,0.2062419737874565,0.0364175137762622,0.4558888264299698,0.0747785121349729,0.8777777777777778,0.1170450016147366,0.2909031448845574,0.870998385704881,10.0,10.0
synthetic_noise,SMOTE + RF,0.5642225221172589,0.0892896263694046,0.6412352191343947,0.0923523157707259,0.4703703703703704,0.7380658436213992,0.5770755814862017,0.6823479412741641,1.5,4.5
synthetic_noise,SMOTE-ENN + RF,0.5357770312305586,0.0789504238520344,0.6030837452178822,0.0986437022473376,0.474074074074074,0.643202614379085,0.539216040221267,0.6849075622912218,3.0,8.0
synthetic_noise,SMOTE-Tomek + RF,0.5642225221172589,0.0892896263694046,0.6412352191343947,0.0923523157707259,0.4703703703703704,0.7380658436213992,0.5770755814862017,0.6823479412741641,1.5,4.5
synthetic_noise,ADASYN + RF,0.5403482352799304,0.0799090097256609,0.6127002663074946,0.0865951030329563,0.4592592592592592,0.6817510880853198,0.5479359978959025,0.6741689377744842,5.0,7.0
synthetic_noise,Balanced Bagging,0.2741740000454783,0.0209955498784223,0.4028021707667499,0.0231514908795027,0.8185185185185185,0.164674772075971,0.3438331572552585,0.8657668919158906,9.0,11.0
synthetic_noise,Balanced Random Forest,0.3578882543948046,0.0376422507298835,0.5209527030664239,0.0753678578476061,0.7962962962962963,0.2315827680926331,0.4102490311321412,0.8672469772049368,6.0,9.0
synthetic_noise,Baseline RF,0.1434210526315789,0.0499826839821646,0.663136936025392,0.1452193751963227,0.0777777777777777,1.0,0.2732462621743408,0.2757448278253367,13.0,1.0
synthetic_noise,Borderline-SMOTE + RF,0.5501806684733515,0.1169981099187352,0.6225972288460931,0.0800862248499687,0.4407407407407407,0.7717973384640051,0.571090449087702,0.6573880536740968,4.0,6.0
synthetic_noise,Class weight LogisticRegression,0.1735110968472383,0.0590506303090384,0.2254361168016233,0.1150077672793474,0.8111111111111112,0.0976053982633383,0.244656042911309,0.8236154370250802,11.0,14.0
synthetic_noise,Custom weighted log-loss LR,0.3082631491130261,0.1491432826612456,0.2838442670663122,0.146970417375619,0.3407407407407407,0.2935409675515149,0.2990420959310176,0.5560536952685634,7.0,12.0
synthetic_noise,EasyEnsemble,0.1641204768695405,0.0513906821884113,0.2430263401434682,0.0943650174279725,0.8074074074074074,0.0917079318684553,0.2346255705071889,0.8180611484545892,12.0,13.0
synthetic_noise,RF (balanced_subsample),0.1047030612780704,0.0399098317055388,0.6610846519280121,0.0928891206051681,0.0555555555555555,1.0,0.2302304932692881,0.2323877072473099,14.0,3.0
synthetic_noise,RUSBoost,0.0843896832640367,0.0212492961658669,0.0398339469169489,0.0072984527857313,0.5444444444444444,0.0459589075672674,0.1063174268808435,0.6353151843646268,15.0,15.0
synthetic_noise,Random Oversampling + RF,0.2746237889095032,0.0964868721792319,0.6629939925268712,0.0975253389217321,0.1629629629629629,0.9666666666666668,0.3864024982565181,0.3974900653853741,8.0,2.0
synthetic_noise,Random Undersampling + RF,0.2116884368418773,0.0456033408801739,0.4591371687380166,0.0860102477422307,0.888888888888889,0.1205044898913615,0.2976877026378329,0.8771923893577592,10.0,10.0
synthetic_noise,SMOTE + RF,0.5576916017971683,0.0793275687315477,0.6365909533913308,0.0861269762632901,0.4703703703703704,0.7178569788119189,0.5687089598466722,0.6815880817040482,2.5,4.5
synthetic_noise,SMOTE-ENN + RF,0.5586851744746482,0.1271619551690295,0.583616819172425,0.1054190162260765,0.5074074074074074,0.6391228070175439,0.5581436356337525,0.707081492468511,1.0,8.0
synthetic_noise,SMOTE-Tomek + RF,0.5576916017971683,0.0793275687315477,0.6365909533913308,0.0861269762632901,0.4703703703703704,0.7178569788119189,0.5687089598466722,0.6815880817040482,2.5,4.5
synthetic_label_noise,ADASYN + RF,0.5393090569561158,0.1118336011032516,0.6140043991372052,0.1119192839039783,0.4592592592592592,0.6661111111111112,0.5435007440598406,0.6732859990729813,4.0,7.0
synthetic_label_noise,Balanced Bagging,0.2738046844380638,0.0090465179003711,0.4374740429646168,0.0502068520917847,0.8074074074074075,0.1648889754296387,0.3414530539271232,0.8607899557663896,9.0,11.0
synthetic_label_noise,Balanced Random Forest,0.3552673484344994,0.0384128956311907,0.5187518402271499,0.0567292968844147,0.7925925925925926,0.2299799204735096,0.4074256563904244,0.8644465639611815,6.0,9.0
synthetic_label_noise,Baseline RF,0.1741251524533258,0.0653559457825674,0.6697657454475422,0.1438309530218327,0.0962962962962962,1.0,0.3029837029262539,0.3056927993608215,11.0,2.0
synthetic_label_noise,Borderline-SMOTE + RF,0.5422790542790542,0.0918260925377996,0.6421681875769785,0.1113302167535194,0.4259259259259259,0.7738319856244384,0.5639907018678035,0.6488394182497147,3.0,4.0
synthetic_label_noise,Class weight LogisticRegression,0.1721893872297299,0.0588905385668295,0.2290954468172592,0.113147355585837,0.8074074074074074,0.0967916489195406,0.242853234371284,0.8217399766564885,12.0,14.0
synthetic_label_noise,Custom weighted log-loss LR,0.3257889049318477,0.1481322692079615,0.289953677242216,0.1438130758032808,0.3518518518518518,0.3177132391418105,0.3173160213910128,0.5672209479777645,7.0,12.0
synthetic_label_noise,EasyEnsemble,0.1667112087982885,0.0522307699066798,0.250156940197805,0.1018282357259531,0.8185185185185185,0.0932009771140376,0.2389466118537007,0.8235678143007613,13.0,13.0
synthetic_label_noise,RF (balanced_subsample),0.1106096425245361,0.0441729412919636,0.6568237957671527,0.1036052992929306,0.0592592592592592,0.9629629629629628,0.2318545250687343,0.239915429860722,14.0,3.0
synthetic_label_noise,RUSBoost,0.081496368811287,0.0107386418909408,0.0387945244029407,0.0028826618705689,0.5611111111111111,0.0442648898058972,0.103336076603449,0.6363377889995545,15.0,15.0
synthetic_label_noise,Random Oversampling + RF,0.3039111250574599,0.0763987731454039,0.6756146057688577,0.0952711595752629,0.1814814814814815,0.9824561403508772,0.4152554539770713,0.4227237908402185,8.0,1.0
synthetic_label_noise,Random Undersampling + RF,0.2066975763782236,0.0363265696703073,0.4686875612908037,0.0803575101689627,0.8925925925925927,0.1170535639495784,0.2938209641488006,0.877403097456367,10.0,10.0
synthetic_label_noise,SMOTE + RF,0.5581783917157234,0.0942680839086237,0.6362057877095064,0.1129082069886891,0.4666666666666666,0.7212254497085975,0.5689387594998566,0.6794376461479886,1.5,5.5
synthetic_label_noise,SMOTE-ENN + RF,0.5383651436283016,0.0811451568776086,0.6106984556180756,0.109671436139319,0.4740740740740741,0.639707028206327,0.5397168880365264,0.6852719992531937,5.0,8.0
synthetic_label_noise,SMOTE-Tomek + RF,0.5581783917157234,0.0942680839086237,0.6362057877095064,0.1129082069886891,0.4666666666666666,0.7212254497085975,0.5689387594998566,0.6794376461479886,1.5,5.5
synthetic_label_noise,ADASYN + RF,0.4820484426160951,0.0335529289288672,0.4834431101119774,0.0205942597251367,0.4262865137865138,0.5655142979086641,0.4779293659697059,0.6497608497662988,4.0,7.0
synthetic_label_noise,Balanced Bagging,0.231311756720967,0.012443829260723,0.3374179566409707,0.0318114197037882,0.6727901602901603,0.1397770418318363,0.2728942069644037,0.7767609805885569,8.0,11.0
synthetic_label_noise,Balanced Random Forest,0.3224170721177966,0.0306051766965778,0.4421197295532041,0.0385538681115247,0.6785797160797161,0.2121458297627288,0.3534625534131277,0.797072813761972,6.0,9.0
synthetic_label_noise,Baseline RF,0.1806978502989776,0.0939268657987433,0.4955570084414087,0.0635889204839322,0.1017559767559767,0.9824561403508772,0.3025873491710545,0.309615969404672,10.0,6.0
synthetic_label_noise,Borderline-SMOTE + RF,0.4868414953904897,0.0381611402886934,0.5542284249214706,0.0293787174247721,0.3661411411411411,0.7601709401709402,0.5155273769010896,0.6025722599310958,2.0,2.0
synthetic_label_noise,Class weight LogisticRegression,0.1351884043921441,0.0240856198431185,0.2349032083103056,0.0854633048680284,0.7206241956241956,0.0747251010773046,0.1800895907997731,0.7464036190237714,12.0,13.0
synthetic_label_noise,Custom weighted log-loss LR,0.2926562036417211,0.1025848681867455,0.274407495815458,0.1049611663494897,0.2516419016419016,0.3737113402061855,0.2887641703061961,0.4880994025707124,7.0,12.0
synthetic_label_noise,EasyEnsemble,0.1307723841624959,0.0206281046456747,0.2238334385273191,0.0820975429708179,0.7145372645372645,0.0720528730412912,0.1741157834722818,0.7407644268939618,13.0,14.0
synthetic_label_noise,RF (balanced_subsample),0.0970718465191567,0.0087709017893811,0.5378959039335568,0.0188948632764208,0.051026676026676,1.0,0.2231085868071924,0.2257170062621289,14.0,3.0
synthetic_label_noise,RUSBoost,0.0952493100336857,0.0145735360562716,0.040321909870639,0.0059085437541734,0.4839105339105339,0.0536514793746198,0.099102186466879,0.6040634280637484,15.0,15.0
synthetic_label_noise,Random Oversampling + RF,0.1994662436100828,0.0091528016519357,0.5591078442868312,0.0123440703747648,0.1111169611169611,0.9743589743589745,0.325230794783522,0.3332677322474549,9.0,1.0
synthetic_label_noise,Random Undersampling + RF,0.1746540059852752,0.0223091585161117,0.3548464436088513,0.0282860711638186,0.7507371007371008,0.0989639792142351,0.2300030398935052,0.7884622781555346,11.0,10.0
synthetic_label_noise,SMOTE + RF,0.4844189326362501,0.0364788536751256,0.5016619014027658,0.0343836785833191,0.4173043173043173,0.5937082816142513,0.4842783005807118,0.6432749068648065,3.0,5.0
synthetic_label_noise,SMOTE-ENN + RF,0.4529183964081687,0.0357219290360583,0.4628717005660313,0.0176798743920995,0.4385154635154635,0.4789786561555353,0.4427662058605204,0.6577259822208017,5.0,8.0
synthetic_label_noise,SMOTE-Tomek + RF,0.4945292524239892,0.0190466822990614,0.5099980241522175,0.0220941734485718,0.4293163293163293,0.601786292115665,0.4945378653732614,0.6521929385842128,1.0,4.0
synthetic_label_noise,ADASYN + RF,0.2611224304889529,0.0549889288023514,0.2258995068038777,0.045818004479792,0.2079025240988723,0.3537008388338833,0.2460357188185262,0.4495812571271142,4.0,8.0
synthetic_label_noise,Balanced Bagging,0.1815990005634372,0.0130490571536962,0.2056740153778086,0.0154957299604853,0.4456432758167039,0.1141513281831292,0.1562211679478682,0.6120399308291672,7.0,10.0
synthetic_label_noise,Balanced Random Forest,0.2406821005287984,0.0037014086548672,0.2721597035461239,0.0046645375732362,0.4005908834928171,0.1723882323648017,0.2115856003596992,0.6041533210301324,5.0,5.0
synthetic_label_noise,Baseline RF,0.1038241438822781,0.013766488368256,0.2967852280253379,0.0102135098112013,0.0551790080768103,0.8943001443001443,0.215807578543323,0.2344701450084352,14.0,3.0
synthetic_label_noise,Borderline-SMOTE + RF,0.3147474216432683,0.0373615152522939,0.2821398773798424,0.0172356713576625,0.2157067367071588,0.5865245865245865,0.3388966054992045,0.4620891742764641,1.0,4.0
synthetic_label_noise,Class weight LogisticRegression,0.1228027331778611,0.0003506040228415,0.1601641409750743,0.0566680466282066,0.5589340047321241,0.0689941266140127,0.0916526793097752,0.6049280081907136,12.0,13.0
synthetic_label_noise,Custom weighted log-loss LR,0.1707133446263881,0.1275621938788896,0.1751674795286061,0.0592539164147221,0.1139183357665884,0.3834060916252697,0.1876476412861116,0.3081991928569351,8.0,12.0
synthetic_label_noise,EasyEnsemble,0.1254867361319553,0.0135833464658027,0.1451713864890582,0.0210554013461799,0.5764455414882473,0.0704336554543748,0.0970807597200131,0.6119750478334557,10.0,14.0
synthetic_label_noise,RF (balanced_subsample),0.0428565025945545,0.0360750504579867,0.309141635062557,0.0196362417775292,0.022243743972995,0.7296296296296297,0.118552007958387,0.1383066408301242,15.0,1.0
synthetic_label_noise,RUSBoost,0.1246618093375668,0.0334033068604504,0.0544150808729681,0.0063369471814379,0.3876129684016125,0.0792179938453385,0.0723412262510409,0.515297808666624,11.0,15.0
synthetic_label_noise,Random Oversampling + RF,0.1156683733861306,0.0259494775699812,0.3074524819369607,0.009396680907851,0.0621084629711126,0.8888888888888888,0.2271541630913631,0.2479729917620045,13.0,2.0
synthetic_label_noise,Random Undersampling + RF,0.1316914651051105,0.0075420679636153,0.225414406251056,0.0174729182584731,0.5623408113932888,0.0746628582526895,0.1059852725379264,0.6181219622893476,9.0,9.0
synthetic_label_noise,SMOTE + RF,0.2834433256636537,0.041546280573976,0.2371412203867944,0.0293173417149368,0.2221088754436158,0.3934371184371184,0.2718574308954204,0.4664224313811848,2.0,6.0
synthetic_label_noise,SMOTE-ENN + RF,0.2329446920006484,0.0412342822795248,0.1874395539532868,0.0357353705563309,0.2718450759930691,0.2059223100793406,0.194759646389684,0.5080126988470074,6.0,11.0
synthetic_label_noise,SMOTE-Tomek + RF,0.2702647512319949,0.0460159642449555,0.2348690797737214,0.0332593291959365,0.2085441849526704,0.3880166285755,0.2606552895419882,0.4515441896742524,3.0,7.0
synthetic_label_noise,ADASYN + RF,0.186472550803761,0.0386689859827696,0.1616287423663986,0.0280165766227297,0.1444575429571678,0.2655560748462703,0.1533683421365042,0.3736011534483567,5.0,10.0
synthetic_label_noise,Balanced Bagging,0.1745475928452327,0.0024551288913445,0.1660700612965262,0.0233567465084646,0.3377201443217947,0.1177175092400357,0.0991202907093104,0.5257435405299513,6.0,8.0
synthetic_label_noise,Balanced Random Forest,0.2139851447097387,0.0072934623192789,0.2085434135441452,0.0143949547059889,0.280184331797235,0.1731184218560114,0.1481326979784645,0.5032568976585612,1.0,4.0
synthetic_label_noise,Baseline RF,0.0770844038452504,0.0104833553319577,0.2198751196284758,0.025379210519716,0.0402350587646911,0.9264957264957264,0.1854380799201402,0.2002385889031314,13.0,3.0
synthetic_label_noise,Borderline-SMOTE + RF,0.1923619351255897,0.05453009433342,0.1868286411047943,0.0394255204770064,0.1282642089093702,0.386078607860786,0.1924082467674354,0.3529475580033944,4.0,5.0
synthetic_label_noise,Class weight LogisticRegression,0.1512993635505602,0.0032248941886217,0.1552657589764611,0.0322230993592822,0.5276283356553424,0.0883122201476725,0.069963900835921,0.5670919539133134,10.0,12.0
synthetic_label_noise,Custom weighted log-loss LR,0.1378827859646274,0.0544189296156818,0.1601404140021487,0.0345475114794159,0.0849319472725324,0.3983539094650206,0.1575391008913978,0.284368720838039,12.0,11.0
synthetic_label_noise,EasyEnsemble,0.1560414707656903,0.0097952590704803,0.1298847435486273,0.020520692740047,0.5404029578823277,0.0912399681080635,0.0785449392319252,0.574909582403511,8.0,14.0
synthetic_label_noise,RF (balanced_subsample),0.0215024773753731,0.0135508397944946,0.2361392250143835,0.0221209793955172,0.0109134426463758,0.9333333333333332,0.0919636618728361,0.0997533649730689,15.0,1.0
synthetic_label_noise,RUSBoost,0.1458157679956751,0.0078230225701978,0.0759969896008718,0.0024499419975157,0.2575072339513449,0.1044774750170642,0.0636936636803451,0.4608427448411169,11.0,15.0
synthetic_label_noise,Random Oversampling + RF,0.077058548647754,0.032324092607458,0.2262672407957722,0.0268822616588594,0.0403636623441574,0.9055555555555556,0.1821570963636708,0.1978325647299476,14.0,2.0
synthetic_label_noise,Random Undersampling + RF,0.1515058351840292,0.0060102904435787,0.1619572891218278,0.0257462123309236,0.5273711284964099,0.0884698502216032,0.0703785656936773,0.5670861551375358,9.0,9.0
synthetic_label_noise,SMOTE + RF,0.1951564104548232,0.0362991238829866,0.1785830092484521,0.0303603768642538,0.1467366841710427,0.2923557828928673,0.1677078912717068,0.3772231937649578,3.0,6.0
synthetic_label_noise,SMOTE-ENN + RF,0.162075663184412,0.0167985764899752,0.1304373563872186,0.0250164699540415,0.244250348301361,0.1221801651407118,0.0854541662933639,0.4611435193863913,7.0,13.0
synthetic_label_noise,SMOTE-Tomek + RF,0.1983486468772435,0.0289664414147227,0.1782488566772514,0.030870422025586,0.1477476511985139,0.3036046492069099,0.1731119744653167,0.3791910035558399,2.0,7.0
adaptive_sampling,SMOTE + RF,0.0,0.0,0.2214553101133689,0.1230818491239503,0.0,0.0,-8.602616040378945e-05,0.0,5.0,2.0
adaptive_sampling,SMOTE + RF,0.1527777777777777,0.1683938285136408,0.2384780092021665,0.1804655700301359,0.0888888888888888,0.6666666666666666,0.2350377661776283,0.235137495082373,1.0,1.0
adaptive_sampling,SMOTE + RF,0.0952380952380952,0.1649572197684645,0.1451026725571806,0.101710738870088,0.0666666666666666,0.1666666666666666,0.1051862429782931,0.1490562906347054,3.5,3.0
adaptive_sampling,SMOTE + RF,0.0952380952380952,0.1649572197684645,0.1174374343617196,0.1361019841745101,0.0666666666666666,0.1666666666666666,0.1050289423097069,0.1490562906347054,3.5,4.0
adaptive_sampling,SMOTE + RF,0.1066666666666666,0.1847520861406802,0.0929965977142221,0.1159086338891891,0.0888888888888888,0.1333333333333333,0.1083637177319491,0.1720981632028005,2.0,5.0
adaptive_sampling,SMOTE + RF,0.4187044187044186,0.1325694624048357,0.7270455023185174,0.082829626944808,0.2722222222222222,0.9761904761904764,0.5074971235664996,0.5150350014957407,5.0,4.0
adaptive_sampling,SMOTE + RF,0.5487542617361658,0.1551969314607013,0.7732869123598171,0.0696794055058935,0.3888888888888889,1.0,0.6139046384601424,0.6157166398430215,4.0,2.0
adaptive_sampling,SMOTE + RF,0.5775357935067554,0.1579136648730998,0.7755480297056329,0.0765477281072605,0.4222222222222222,0.9753086419753086,0.6318748092089804,0.6418500092835789,3.0,1.0
adaptive_sampling,SMOTE + RF,0.5886101154918358,0.0885830394602118,0.7480308037555571,0.0794879368221533,0.4388888888888889,0.9191919191919192,0.6294769665446124,0.6599134468607099,1.0,3.0
adaptive_sampling,SMOTE + RF,0.5871879362733021,0.0899157061826249,0.7003461628171843,0.0671036714984138,0.4555555555555555,0.8587801087801088,0.6181237452892611,0.671444898933632,2.0,5.0
adaptive_sampling,SMOTE + RF,0.778236912440903,0.021577839686393,0.9200154721852954,0.0353687406627916,0.6444444444444445,0.9833856619570904,0.7811881947933478,0.8021660622518008,3.0,3.0
adaptive_sampling,SMOTE + RF,0.8324088398715265,0.0182426169380974,0.9325736981695204,0.0416625666392034,0.7399999999999999,0.9525479775090084,0.8259514354569655,0.858490308931897,2.0,1.0
adaptive_sampling,SMOTE + RF,0.8394520610698888,0.0413007789457733,0.9217209058238988,0.0446482076725108,0.7933333333333333,0.8917129579934163,0.8261645959092387,0.8862682064772708,1.0,2.0
adaptive_sampling,SMOTE + RF,0.2980261328885182,0.1009185799855117,0.7419285811331181,0.1094153322813535,0.1777777777777777,1.0,0.4123619245009542,0.4157001928480701,5.0,2.0
adaptive_sampling,SMOTE + RF,0.4481792717086834,0.1011123005477873,0.7637345380107643,0.0756873233200809,0.2962962962962963,0.9722222222222222,0.5275904455640624,0.5400626671694285,4.0,1.0
adaptive_sampling,SMOTE + RF,0.5020577162968903,0.0761133533071058,0.7296786924736876,0.0839996728080922,0.3481481481481481,0.9212775528565,0.5594981192218127,0.5880115925702599,3.0,3.0
adaptive_sampling,SMOTE + RF,0.5542743841988865,0.0701229567999967,0.6823387225076131,0.1006161211617043,0.4333333333333333,0.8022121669180492,0.5790167933779098,0.6550928259935951,2.0,4.0
adaptive_sampling,SMOTE + RF,0.5581783917157234,0.0942680839086237,0.6362057877095064,0.1129082069886891,0.4666666666666666,0.7212254497085975,0.5689387594998566,0.6794376461479886,1.0,5.0
